0.00000000000000000000000000000000000 -1.00000000000000000000000000000000000 0.99399999999999999467092948179924861 0.00000000000000000000000000000000000 0.00000000000000000000000000000000000 -2.00158510637908237939086575352121145
0.00005430572947780651728865814725536 -7.26413485662455551679668411916702180 0.99399953473725680320434860835397291 -0.01713408858540078475042635047372681 -0.00010869487103137675741468759536762 -2.00143771041013208460507603289781405
0.00010875356546361462058106555588224 -7.26387468244984534825950790611129598 0.99399813435533495578214726092901939 -0.03430273678091431600967473623570325 -0.00021765809159565422749580813171592 -2.00099420185701791339740542133665587
0.00016324492429264900924882212872465 -7.26344066093698773573251662714117538 0.99399579745131680268903156184429227 -0.05146451944181551984619713355410074 -0.00032667617368312363613938915574708 -2.00025454146052340381194572052455034
0.00021780168286424014942845888855897 -7.26283267980227857507794383324254718 0.99399252168567002943720237407209786 -0.06861599411533517616798052123308894 -0.00043577666104911800165296449895520 -1.99921866498215383790485199934245681
0.00027244581194196384034514762282062 -7.26205061473978247131475921986711130 0.99398830377567903093524507988047972 -0.08575370618176603086524855625321851 -0.00054498716445685852543708000666187 -1.99788648295589172502869369852809450
0.00032719940223521400239238537888930 -7.26109436417194369209084082206317700 0.99398313949001147630587169224019219 -0.10287418304881190147361356634613118 -0.00065433537293576016427300688255287 -1.99625788153902615421576192707035207
0.00038208468557963103266085431068741 -7.25996389657300532002455944947284665 0.99397702364274366954394467316397371 -0.11997392677366747660943924374272029 -0.00076384905477933898351411505117822 -1.99433272393303240624655689420395686
0.00043712404946135652215037683447661 -7.25865931244017294188211881108278284 0.99396995008769934940245656898831974 -0.13704940462011381009460443200462255 -0.00087355604476074998315572128554777 -1.99211085264321866789241799217987196
0.00049234004274918501576909223571482 -7.25718092353891756135658302487824435 0.99396191171425669862088736696345119 -0.15409703699002503129019293859144438 -0.00098348421336372369869074004142220 -1.98959209293262386908173391876590977
0.00054775537001633958726017456455701 -7.25552935262222930349077905653226222 0.99395290044615067728605631803500370 -0.17111318208687593512664589025929807 -0.00109366141297368945503471800688787 -1.98677625792951629777303414095443845
0.00060339287124142140736659806353908 -7.25370565738240909693690569357404230 0.99394290724525971170793867102745718 -0.18809411657498727835455075872980791 -0.00120411539493985010995183564039195 -1.98366315597223277634265120045084949
0.00065927548297324074832104645892813 -7.25171148286613962428186169776683971 0.99393192212293450092434364760054455 -0.20503601139681538741762673844260584 -0.00131487369020856085307786410033663 -1.98025260092285431226046102705460944
